ID,grade
85359,B
15293,B
59803,B
92614,B
29562,B
89025,B
60951,B
88466,B
86716,B
67401,B
11677,B
19675,B
49515,B
21854,B
4689,B
71857,B
89747,B
69544,B
72927,B
37167,B
6190,B
3247,B
32883,B
87522,B
68224,B
21957,B
71395,B
33275,B
83124,B
2491,B
72780,B
28724,B
14978,B
34458,B
91449,B
50810,B
9860,B
78987,B
39787,B
65481,B
35749,B
58362,B
98950,B
841,B
15829,B
92482,B
46795,B
81345,B
59468,B
3242,B
85612,B
33063,B
99430,B
91024,B
20059,B
54938,B
86111,B
4982,B
1497,B
80481,B
47252,B
16924,B
95240,B
19342,B
19180,B
68410,B
58070,B
90231,B
16662,B
41909,B
70146,B
61186,B
25310,B
19206,B
33162,B
35165,B
17463,B
42268,B
74173,B
87000,B
92685,B
93744,B
98384,B
70327,B
89198,B
91314,B
49070,B
38811,B
4017,B
29009,B
48719,B
55853,B
48537,B
48546,B
86969,B
10798,B
6122,B
48776,B
42378,B
11363,B
31097,B
3373,B
39249,B
22768,B
3768,B
11290,B
8662,B
6329,B
4707,B
69741,B
84407,B
57554,B
68466,B
27468,B
62495,B
73065,B
46695,B
40185,B
53026,B
44137,B
2708,B
93686,B
18863,B
32578,B
5646,B
5350,B
4475,B
46389,B
4663,B
29646,B
58461,B
1763,B
8273,B
19124,B
25863,B
48666,B
46521,B
70636,B
14741,B
65605,B
51988,B
65560,B
81446,B
94540,B
57653,B
27334,B
96343,B
51662,B
23856,B
4948,B
47295,B
17595,B
97904,B
78058,B
18022,B
66547,B
17444,B
69487,B
36155,B
20520,B
54336,B
98263,B
98834,B
66815,B
74747,B
25980,B
13153,B
95172,B
61354,B
46118,B
88389,B
75516,B
87995,B
78079,B
29448,B
31999,B
30009,B
1309,B
44413,B
89981,B
43716,B
8431,B
3564,B
89176,B
73660,B
25362,B
49237,B
59395,B
2281,B
24133,B
81256,B
69895,B
99899,B
93540,B
62723,B
67568,B
88062,B
91286,B
51935,B
24556,B
68947,B
53566,B
2278,B
84071,B
36696,B
14392,B
27326,B
52837,B
46593,B
44805,B
20533,B
77756,B
94771,B
75216,B
61593,B
548,B
40815,B
15384,B
27844,B
9560,B
70004,B
37830,B
45921,B
35655,B
18843,B
40769,B
78508,B
27452,B
95700,B
47855,B
22538,B
19617,B
79914,B
16639,B
4407,B
54872,B
48120,B
17216,B
33437,B
43031,B
95608,B
37625,B
65793,B
44872,B
65869,B
45410,B
86485,B
4842,B
20795,B
16241,B
82431,B
56198,B
98202,B
83774,B
74208,B
71172,B
2545,B
73979,B
13110,B
83758,B
67996,B
90588,B
60010,B
48532,B
26205,B
72296,B
6307,B
63279,B
92959,B
58849,B
34667,B
56437,B
77415,B
35827,B
58484,B
27056,B
30718,B
33191,B
67486,B
78691,B
13054,B
37909,B
70419,B
86769,B
25765,B
40248,B
92305,B
21610,B
64369,B
13687,B
85561,B
83165,B
59942,B
68405,B
94521,B
54101,B
45520,B
51989,B
76808,B
8486,B
36,B
40000,B
31969,B
5731,B
59181,B
49372,B
46455,B
22664,B
67104,B
81268,B
50974,B
59627,B
73995,B
25281,B
21817,B
82768,B
65823,B
54169,B
52673,B
69749,B
4167,B
80815,B
76608,B
85536,B
61646,B
89885,B
95486,B
68331,B
11849,B
13784,B
33146,B
42135,B
83853,B
83730,B
67737,B
36050,B
69264,B
11457,B
11651,B
58628,B
97135,B
30104,B
77515,B
31205,B
11274,B
3382,B
9486,B
9739,B
10358,B
24041,B
81295,B
70189,B
7086,B
4837,B
12948,B
79144,B
72688,B
61628,B
22441,B
9862,B
91760,B
60815,B
9330,B
32387,B
33959,B
64454,B
29418,B
22945,B
4541,B
28671,B
58169,B
76704,B
170,B
67338,B
60526,B
99400,B
39481,B
34604,B
54827,B
49994,B
47208,B
76159,B
20343,B
36558,B
354,B
30382,B
49527,B
55484,B
35785,B
79635,B
56201,B
42610,B
8706,B
393,B
51072,B
81257,B
84556,B
48145,B
46855,B
10032,B
1572,B
70914,B
18549,B
90244,B
97302,B
27405,B
166,B
77220,B
51163,B
37326,B
15622,B
44905,B
21479,B
20033,B
85115,B
27706,B
16004,B
40206,B
55187,B
77826,B
54454,B
74142,B
14584,B
80788,B
83926,B
94984,B
11670,B
15060,B
59099,B
73629,B
28514,B
72899,B
21950,B
74393,B
35567,B
81987,B
43050,B
44252,B
74219,B
62524,B
94421,B
77618,B
69207,B
61055,B
65597,B
76582,B
82245,B
56975,B
92734,B
59076,B
24559,B
56362,B
60549,B
37532,B
39962,B
28742,B
12758,B
97980,B
80692,B
69176,B
37976,B
19092,B
53480,B
83523,B
23137,B
59307,B
18604,B
47780,B
72185,B
92543,B
11144,B
93742,B
81155,B
87961,B
37558,B
7407,B
13149,B
73175,B
3710,B
66151,B
30358,B
91769,B
38627,B
66764,B
36203,B
86761,B
49600,B
98940,B
91348,B
68918,B
33004,B
3877,B
56728,B
63023,B
73686,B
27010,B
34497,B
86691,B
76201,B
95653,B
51117,B
63249,B
25093,B
29738,B
62921,B
84586,B
61557,B
68951,B
8996,B
87163,B
17135,B
1087,B
72769,B
11721,B
34244,B
47189,B
42224,B
67452,B
48333,B
21919,B
49025,B
98765,B
64894,B
69952,B
62229,B
2196,B
89322,B
73863,B
71900,B
72461,B
93994,B
64217,B
92658,B
96608,B
39662,B
41694,B
46840,B
72390,B
9068,B
35741,B
62243,B
25134,B
36300,B
40939,B
54601,B
60496,B
17053,B
54134,B
66316,B
27238,B
83800,B
94956,B
49503,B
20386,B
27191,B
89319,B
83421,B
69767,B
89720,B
14433,B
37170,B
40273,B
26263,B
90619,B
81837,B
54562,B
64375,B
93948,B
68185,B
69119,B
46888,B
25594,B
56255,B
20190,B
2060,B
37584,B
30688,B
87535,B
38095,B
84751,B
26778,B
84903,B
31408,B
99440,B
86443,B
12558,B
42666,B
59638,B
24020,B
53582,B
9474,B
68571,B
756,B
18612,B
92151,B
19954,B
44015,B
10628,B
30994,B
45943,B
45286,B
98930,B
46756,B
78504,B
81943,B
49191,B
55330,B
82663,B
2515,B
68926,B
23420,B
30553,B
12295,B
93277,B
26624,B
57315,B
81379,B
46338,B
86155,B
36797,B
96546,B
40977,B
92254,B
67444,B
40583,B
96531,B
38100,B
12446,B
14550,B
2962,B
64902,B
69668,B
76834,B
65811,B
51340,B
47473,B
68557,B
68609,B
60322,B
83764,B
71398,B
54167,B
78548,B
57267,B
16760,B
11468,B
8561,B
7306,B
99729,B
82835,B
65883,B
85280,B
15710,B
44427,B
93052,B
17546,B
1559,B
24863,B
17607,B
82665,B
54312,B
83461,B
27477,B
97086,B
76922,B
91530,B
39234,B
45065,B
49930,B
26752,B
81685,B
8196,B
19535,B
64173,B
81491,B
98671,B
52964,B
13965,B
18635,B
47729,B
65357,B
94048,B
5752,B
19870,B
82711,B
53280,B
67422,B
11340,B
27265,B
45138,B
79046,B
14923,B
56387,B
23853,B
34785,B
59896,B
2666,B
96308,B
15852,B
53320,B
26091,B
72247,B
49957,B
74192,B
51992,B
62817,B
61630,B
38582,B
14726,B
52326,B
83698,B
26136,B
9214,B
70140,B
95756,B
51339,B
68726,B
19354,B
5771,B
23649,B
89446,B
62478,B
20777,B
5599,B
4791,B
94594,B
85160,B
74380,B
80371,B
60004,B
95271,B
51740,B
88295,B
74341,B
91613,B
46674,B
97094,B
13549,B
11863,B
51877,B
44693,B
72901,B
60423,B
21741,B
44551,B
15071,B
66563,B
65258,B
27713,B
76319,B
91016,B
30626,B
11476,B
25027,B
71199,B
997,B
30017,B
63486,B
11206,B
8761,B
21937,B
44127,B
33844,B
60729,B
97153,B
14801,B
61347,B
63331,B
16246,B
38469,B
10077,B
93676,B
75971,B
53410,B
28618,B
45488,B
29767,B
59225,B
39270,B
59890,B
82803,B
19268,B
88606,B
35074,B
41284,B
93412,B
9673,B
18585,B
44055,B
80997,B
91699,B
11518,B
96069,B
61224,B
75985,B
9090,B
24381,B
41849,B
80484,B
21191,B
16842,B
69678,B
44975,B
7659,B
64411,B
27878,B
15952,B
57023,B
69270,B
73654,B
84526,B
95305,B
82729,B
26498,B
16888,B
18397,B
82939,B
94113,B
45598,B
85171,B
91353,B
43766,B
12070,B
48545,B
51926,B
49776,B
26305,B
89316,B
55918,B
42370,B
65347,B
46506,B
23940,B
44575,B
60521,B
39660,B
2099,B
59504,B
4119,B
6503,B
97773,B
96848,B
35261,B
31987,B
17487,B
89814,B
13578,B
7742,B
4751,B
71725,B
73480,B
55798,B
46821,B
29501,B
89002,B
79601,B
60058,B
66236,B
83446,B
74276,B
10623,B
93460,B
88154,B
88905,B
26560,B
12282,B
55828,B
88833,B
91001,B
23587,B
5613,B
15292,B
52824,B
40712,B
76438,B
1670,B
7913,B
39387,B
46824,B
2823,B
83109,B
47702,B
76014,B
63437,B
45426,B
79899,B
29756,B
72819,B
30818,B
50401,B
37926,B
21545,B
80252,B
22915,B
29393,B
66293,B
46183,B
62145,B
55190,B
30533,B
54618,B
60420,B
77273,B
49195,B
52632,B
41090,B
5668,B
74558,B
3171,B
9981,B
58375,B
49915,B
37020,B
94183,B
43415,B
71563,B
59263,B
78300,B
36843,B
8328,B
25326,B
95776,B
74672,B
75248,B
46162,B
84383,B
7911,B
18546,B
43368,B
97009,B
98771,B
81338,B
27081,B
18654,B
96053,B
67623,B
3348,B
14973,B
10567,B
2074,B
57753,B
11828,B
64494,B
31565,B
14911,B
74740,B
2116,B
51121,B
88158,B
35435,B
8715,B
67780,B
40736,B
73845,B
93560,B
22910,B
31725,B
98391,B
83623,B
68144,B
11777,B
46624,B
1971,B
40117,B
45496,B
63567,B
56082,B
23520,B
77819,B
90077,B
70621,B
43826,B
33680,B
9691,B
6354,B
49726,B
83064,B
95505,B
96904,B
20991,B
8448,B
84115,B
67804,B
26075,B
69307,B
61077,B
42885,B
19144,B
83028,B
78500,B
89163,B
24525,B
8009,B
53326,B
60355,B
18142,B
22173,B
94600,B
38957,B
56867,B
82952,B
44858,B
37985,B
93844,B
62088,B
68457,B
60855,B
285,B
1902,B
69968,B
15822,B
75777,B
25413,B
97916,B
54548,B
25019,B
97492,B
52582,B
82260,B
78676,B
41347,B
81672,B
66176,B
6807,B
28112,B
89428,B
83429,B
78434,B
10492,B
48335,B
73741,B
67103,B
2919,B
59274,B
41026,B
11610,B
38675,B
67180,B
21939,B
88012,B
59007,B
29091,B
77757,B
5320,B
81535,B
47371,B
95578,B
64225,B
86719,B
44210,B
46448,B
32987,B
12255,B
39630,B
39945,B
84358,B
55541,B
60666,B
5440,B
61642,B
80458,B
14313,B
51499,B
25671,B
57549,B
38658,B
57085,B
49669,B
29869,B
98154,B
96850,B
62491,B
71873,B
54832,B
84741,B
62329,B
64382,B
44108,B
23625,B
63226,B
91299,B
34494,B
30112,B
76911,B
35921,B
62136,B
75088,B
42483,B
6119,B
79911,B
25078,B
66559,B
53904,B
29415,B
38011,B
94058,B
86203,B
16026,B
96836,B
28697,B
3747,B
33222,B
58002,B
2175,B
42684,B
35690,B
34098,B
31266,B
9343,B
56776,B
43964,B
62246,B
48028,B
23486,B
66246,B
49229,B
34121,B
46371,B
12418,B
78325,B
23158,B
81287,B
53468,B
91391,B
3921,B
6671,B
41290,B
39520,B
24933,B
50144,B
67913,B
13009,B
67929,B
66311,B
32318,B
82984,B
11771,B
93512,B
10406,B
23115,B
34061,B
10809,B
46716,B
84742,B
23099,B
66973,B
56753,B
49514,B
13622,B
57974,B
715,B
3664,B
31328,B
68192,B
90693,B
22736,B
70023,B
42347,B
39800,B
57691,B
42254,B
92547,B
74549,B
9074,B
9687,B
60270,B
99775,B
94889,B
16753,B
36089,B
42821,B
1269,B
80528,B
12348,B
46642,B
76508,B
87491,B
15485,B
46739,B
87216,B
53862,B
6607,B
35724,B
73923,B
66919,B
14199,B
87940,B
59635,B
50728,B
71754,B
97902,B
59195,B
75628,B
65125,B
36241,B
11459,B
15504,B
10205,B
12661,B
85880,B
95929,B
89411,B
71017,B
91276,B
95201,B
7939,B
87652,B
47323,B
35862,B
57574,B
31046,B
35248,B
46949,B
94623,B
71910,B
74983,B
14225,B
59936,B
89642,B
95030,B
67660,B
58685,B
62934,B
117,B
97103,B
46557,B
83600,B
41165,B
68152,B
20468,B
41731,B
92694,B
58745,B
24566,B
47857,B
95696,B
37400,B
87483,B
28211,B
19387,B
1364,B
42451,B
39853,B
92844,B
59030,B
23868,B
97964,B
39566,B
8884,B
98551,B
84619,B
2059,B
81368,B
33663,B
33535,B
84550,B
29577,B
13371,B
84191,B
780,B
14716,B
7896,B
81722,B
31267,B
8308,B
26927,B
48013,B
80509,B
1307,B
65117,B
17659,B
61819,B
29806,B
98421,B
18684,B
29311,B
10535,B
45148,B
88953,B
30411,B
78732,B
29990,B
62176,B
78591,B
75530,B
96712,B
54220,B
25623,B
76499,B
59615,B
31756,B
60169,B
36764,B
84315,B
11076,B
9435,B
41991,B
83996,B
96222,B
24284,B
62143,B
51342,B
79818,B
69500,B
26707,B
59167,B
87968,B
34970,B
22277,B
58387,B
29967,B
63083,B
59740,B
95453,B
93369,B
81990,B
43721,B
49074,B
80357,B
91098,B
24968,B
73504,B
40420,B
49055,B
445,B
84142,B
15585,B
21059,B
38391,B
53135,B
28457,B
86971,B
51408,B
12105,B
19953,B
90705,B
18620,B
92915,B
96217,B
84245,B
9747,B
27120,B
87825,B
77966,B
71982,B
43944,B
98299,B
16129,B
8656,B
99447,B
8968,B
59234,B
37838,B
723,B
2601,B
32420,B
57012,B
91672,B
93406,B
64156,B
75273,B
24144,B
76409,B
63136,B
98335,B
26076,B
12471,B
16240,B
4117,B
45735,B
89081,B
77336,B
94777,B
64683,B
93574,B
93796,B
10383,B
85495,B
87553,B
26358,B
15058,B
1074,B
248,B
54536,B
89746,B
95076,B
34602,B
23832,B
45442,B
27146,B
39438,B
84867,B
70553,B
69081,B
19801,B
91911,B
64614,B
27785,B
77965,B
21482,B
15987,B
99426,B
21260,B
16855,B
2883,B
82596,B
32339,B
98992,B
42558,B
30417,B
2322,B
66502,B
54121,B
47551,B
89360,B
48607,B
53902,B
37268,B
33809,B
6143,B
10460,B
40733,B
45232,B
96979,B
21469,B
50514,B
985,B
11647,B
58214,B
12796,B
58150,B
20920,B
38217,B
28300,B
70438,B
97871,B
58330,B
1787,B
68633,B
20637,B
12984,B
88630,B
78404,B
24057,B
29229,B
41948,B
81985,B
61980,B
45945,B
87095,B
97994,B
74042,B
26475,B
31972,B
1897,B
88087,B
98953,B
69798,B
11417,B
29957,B
880,B
98763,B
88161,B
63387,B
59374,B
85104,B
5280,B
44756,B
34693,B
94860,B
68132,B
52073,B
22415,B
8408,B
51012,B
87016,B
37587,B
48986,B
11656,B
75712,B
76892,B
35060,B
5660,B
7715,B
56650,B
17247,B
49903,B
93669,B
1927,B
34576,B
44188,B
36439,B
76960,B
57206,B
28948,B
26901,B
94355,B
8942,B
46693,B
51974,B
48164,B
85834,B
65189,B
63499,B
12388,B
54290,B
66235,B
57057,B
75968,B
35923,B
20857,B
95669,B
78194,B
15038,B
13718,B
63519,B
21083,B
13744,B
9580,B
5578,B
27808,B
68417,B
66773,B
95869,B
56662,B
61045,B
95449,B
59425,B
29464,B
21876,B
48422,B
57555,B
40257,B
1393,B
29672,B
12530,B
80128,B
3529,B
99887,B
57665,B
66843,B
53428,B
57909,B
19561,B
47595,B
74810,B
39556,B
44232,B
53293,B
38712,B
27583,B
16942,B
1842,B
23253,B
86956,B
58695,B
91315,B
54428,B
24648,B
77068,B
1683,B
9113,B
21782,B
84822,B
16831,B
7721,B
70938,B
83791,B
23189,B
74853,B
21710,B
3462,B
94013,B
18818,B
4240,B
50715,B
79626,B
22919,B
76601,B
57392,B
53369,B
69576,B
36004,B
66638,B
36623,B
85037,B
15985,B
78787,B
47505,B
82264,B
82521,B
41083,B
34865,B
16934,B
45039,B
99262,B
56271,B
23796,B
45731,B
40115,B
32316,B
13167,B
6801,B
57207,B
97416,B
45386,B
12967,B
29491,B
30866,B
15660,B
25116,B
50141,B
32902,B
45656,B
39112,B
67042,B
35443,B
34027,B
96964,B
55514,B
33584,B
41173,B
49897,B
43324,B
97585,B
38911,B
47822,B
74153,B
70587,B
76099,B
96527,B
91652,B
21441,B
70642,B
68488,B
66385,B
43045,B
7172,B
5336,B
4025,B
11128,B
32217,B
91132,B
82753,B
65521,B
95841,B
50421,B
87439,B
8453,B
18469,B
79376,B
40782,B
26965,B
76354,B
84005,B
59289,B
68221,B
47162,B
38953,B
51405,B
1691,B
84707,B
99947,B
59810,B
84158,B
60613,B
4043,B
98524,B
35178,B
88497,B
47601,B
11694,B
77735,B
72740,B
2481,B
95070,B
14641,B
81902,B
1190,B
34407,B
25472,B
22026,B
64842,B
2530,B
85767,B
56539,B
50542,B
10601,B
33613,B
44993,B
86999,B
27105,B
34396,B
858,B
795,B
60189,B
45798,B
2544,B
90392,B
43083,B
62212,B
98482,B
13491,B
11761,B
34522,B
54759,B
2988,B
58727,B
54785,B
61162,B
18144,B
97667,B
33872,B
78966,B
65070,B
10538,B
21332,B
53724,B
72198,B
65993,B
78220,B
42628,B
6559,B
58007,B
57318,B
1586,B
19305,B
98815,B
37547,B
57362,B
36397,B
74841,B
35949,B
87162,B
15604,B
98171,B
70645,B
60694,B
63011,B
23119,B
98721,B
79698,B
47016,B
93283,B
70408,B
99016,B
74599,B
6916,B
6314,B
46300,B
41043,B
89287,B
39926,B
24617,B
22304,B
29468,B
22698,B
46627,B
32200,B
96895,B
82424,B
1263,B
47184,B
80919,B
79453,B
81931,B
56500,B
46828,B
62619,B
26334,B
17548,B
59592,B
69983,B
51769,B
18093,B
8638,B
64624,B
90216,B
55148,B
66943,B
2024,B
6649,B
75794,B
85085,B
90063,B
61127,B
52296,B
45209,B
90381,B
50830,B
12723,B
15388,B
75067,B
8634,B
99164,B
83928,B
39036,B
28044,B
43674,B
64407,B
18936,B
57031,B
31876,B
16731,B
21997,B
80847,B
15046,B
82109,B
25672,B
47564,B
81925,B
5155,B
4088,B
4279,B
92066,B
84910,B
89438,B
27696,B
41084,B
27091,B
84454,B
66986,B
92569,B
97304,B
22649,B
48674,B
7456,B
71883,B
79877,B
69085,B
32336,B
25996,B
34771,B
96187,B
24998,B
86438,B
92539,B
61368,B
1767,B
24845,B
1419,B
78034,B
91307,B
12397,B
94643,B
675,B
92970,B
10113,B
53176,B
56420,B
14501,B
82070,B
18633,B
22599,B
45418,B
45900,B
82920,B
77471,B
45351,B
16925,B
10698,B
66992,B
4525,B
4920,B
68546,B
33642,B
87956,B
75206,B
97429,B
98915,B
26424,B
88245,B
7703,B
69573,B
66381,B
34951,B
42397,B
30601,B
80228,B
12774,B
12265,B
46762,B
64300,B
7903,B
18115,B
52799,B
13280,B
33223,B
23554,B
88909,B
4626,B
37284,B
66024,B
85084,B
20894,B
73248,B
36002,B
71825,B
33801,B
78126,B
27646,B
36646,B
637,B
52331,B
76430,B
35533,B
30312,B
89067,B
62332,B
7286,B
4582,B
93746,B
84559,B
5582,B
42425,B
25354,B
41105,B
81545,B
31355,B
125,B
20345,B
31724,B
7726,B
91791,B
5614,B
75761,B
97754,B
11380,B
52825,B
47697,B
42780,B
67897,B
20316,B
31379,B
21220,B
40741,B
18726,B
26084,B
51167,B
37602,B
36648,B
63017,B
64391,B
16736,B
73305,B
51690,B
5099,B
82658,B
22414,B
72488,B
8900,B
40476,B
74646,B
79675,B
49300,B
60871,B
54711,B
7362,B
5293,B
48873,B
58598,B
77949,B
56058,B
51345,B
64626,B
2379,B
34760,B
63929,B
56544,B
9599,B
95900,B
43199,B
15722,B
42720,B
19827,B
51833,B
47830,B
87239,B
19104,B
18774,B
3129,B
13691,B
6952,B
71296,B
4241,B
43036,B
64813,B
60282,B
31251,B
82241,B
32669,B
28332,B
75733,B
88064,B
74877,B
19095,B
56233,B
80283,B
68280,B
70093,B
52995,B
80433,B
80329,B
54426,B
68202,B
47428,B
58797,B
1212,B
79159,B
47223,B
76562,B
41479,B
72167,B
72745,B
71057,B
24611,B
1821,B
22573,B
9645,B
93234,B
54556,B
41436,B
90950,B
71993,B
97491,B
74503,B
78167,B
24934,B
12020,B
2669,B
24809,B
69760,B
61252,B
65122,B
29750,B
55740,B
59834,B
11080,B
11276,B
56280,B
37880,B
49484,B
91303,B
71416,B
86279,B
3455,B
69072,B
53858,B
78282,B
75243,B
64956,B
14133,B
52583,B
64992,B
31665,B
58304,B
21761,B
1529,B
34013,B
11512,B
21253,B
34353,B
45802,B
11714,B
72846,B
69123,B
2417,B
20216,B
46887,B
2115,B
3066,B
98749,B
3977,B
6079,B
53261,B
91804,B
10226,B
81851,B
4199,B
70932,B
22710,B
60692,B
92400,B
48959,B
73494,B
97136,B
72519,B
20145,B
3200,B
24401,B
31964,B
49142,B
78448,B
11970,B
84872,B
54720,B
23835,B
52717,B
4918,B
98821,B
29936,B
95624,B
47125,B
62099,B
72364,B
52343,B
65321,B
60551,B
67110,B
40306,B
29744,B
21844,B
11827,B
10608,B
29903,B
98389,B
58841,B
26646,B
57418,B
27248,B
47627,B
27223,B
79551,B
65437,B
39516,B
98652,B
94811,B
35329,B
77286,B
31710,B
6853,B
31807,B
93923,B
14491,B
45911,B
78656,B
1808,B
96550,B
37833,B
56699,B
19576,B
92542,B
10530,B
36283,B
45338,B
56871,B
75845,B
83913,B
88148,B
90631,B
60462,B
35826,B
30633,B
70367,B
59017,B
96229,B
55473,B
95475,B
55547,B
70808,B
34249,B
85176,B
9399,B
58838,B
81147,B
98594,B
9406,B
48972,B
74199,B
12952,B
82300,B
55955,B
97584,B
95768,B
62625,B
18970,B
61762,B
5966,B
58957,B
3483,B
88695,B
84015,B
99037,B
21015,B
17875,B
28710,B
8683,B
14227,B
89896,B
29561,B
56516,B
72514,B
97250,B
34767,B
28410,B
46011,B
95308,B
216,B
33625,B
64331,B
18765,B
79532,B
3870,B
90501,B
40029,B
4549,B
93967,B
77937,B
91066,B
65220,B
19745,B
81936,B
61015,B
39113,B
79476,B
6147,B
17958,B
92893,B
20030,B
38866,B
29525,B
69987,B
59182,B
15077,B
37648,B
89998,B
69695,B
48414,B
57300,B
14049,B
12141,B
78549,B
23630,B
31500,B
36966,B
38640,B
9798,B
38882,B
75917,B
25619,B
63170,B
84173,B
59823,B
59273,B
11661,B
13948,B
22873,B
80382,B
90448,B
63922,B
98228,B
3853,B
63480,B
27569,B
75443,B
4684,B
99515,B
43956,B
22601,B
83085,B
25528,B
57766,B
58576,B
16814,B
18355,B
12215,B
34646,B
88901,B
83959,B
49111,B
91637,B
39557,B
89370,B
91414,B
64736,B
68834,B
9013,B
30241,B
5183,B
64252,B
93282,B
34008,B
14391,B
473,B
89204,B
33534,B
97147,B
20175,B
72224,B
96758,B
27538,B
88618,B
49130,B
73028,B
70833,B
75324,B
48692,B
58046,B
67236,B
2869,B
86527,B
39071,B
27710,B
26762,B
28593,B
52529,B
81546,B
85492,B
92442,B
67244,B
64906,B
84674,B
60386,B
27629,B
96868,B
20580,B
25569,B
39035,B
68722,B
24219,B
460,B
68608,B
23052,B
70378,B
74900,B
21060,B
68770,B
41899,B
89714,B
91181,B
51683,B
32551,B
79545,B
5442,B
76676,B
86534,B
19223,B
72094,B
32541,B
58656,B
29759,B
77894,B
50333,B
45243,B
74439,B
25334,B
20731,B
51969,B
31465,B
71459,B
92881,B
27815,B
87276,B
19645,B
30378,B
28096,B
54609,B
10758,B
44997,B
8074,B
45996,B
83425,B
71485,B
68386,B
47112,B
88541,B
73729,B
72212,B
10392,B
38500,B
45971,B
2950,B
84593,B
16310,B
38923,B
62351,B
44050,B
56788,B
93493,B
75634,B
10317,B
29081,B
27435,B
47124,B
61905,B
9833,B
60221,B
26115,B
10575,B
47973,B
77405,B
46530,B
70502,B
74623,B
88664,B
32323,B
80419,B
72735,B
21528,B
2519,B
15551,B
79040,B
70094,B
44557,B
1207,B
14017,B
6846,B
54322,B
3340,B
64556,B
68233,B
74306,B
77580,B
67171,B
56850,B
65659,B
33543,B
43582,B
50419,B
14921,B
22183,B
62585,B
24597,B
75093,B
97848,B
61365,B
4250,B
84857,B
86023,B
89005,B
4467,B
2049,B
57918,B
74432,B
6055,B
88496,B
9274,B
78218,B
30069,B
47106,B
68929,B
96843,B
62745,B
72393,B
39833,B
94269,B
81426,B
338,B
34373,B
21279,B
52258,B
33494,B
11192,B
71048,B
31435,B
29146,B
19469,B
75771,B
93475,B
66990,B
56005,B
23964,B
71188,B
74581,B
71921,B
11971,B
5360,B
26797,B
67100,B
10564,B
64834,B
73655,B
18532,B
34990,B
18817,B
28404,B
14018,B
9166,B
85542,B
13386,B
67208,B
98056,B
51161,B
69470,B
68560,B
14153,B
46424,B
75551,B
69465,B
4463,B
65666,B
49838,B
34479,B
18795,B
7655,B
61652,B
71816,B
30137,B
20686,B
95621,B
49558,B
20376,B
5112,B
11668,B
11864,B
8908,B
76232,B
42635,B
56320,B
52768,B
57648,B
40051,B
26128,B
95479,B
18806,B
42072,B
17989,B
72139,B
83993,B
28569,B
57114,B
40149,B
19046,B
12561,B
87615,B
18709,B
5691,B
53931,B
12064,B
72263,B
79136,B
94365,B
73071,B
91288,B
98281,B
61858,B
43572,B
91461,B
33583,B
52681,B
66435,B
15868,B
56629,B
41379,B
83903,B
15573,B
34232,B
83080,B
15932,B
13752,B
83608,B
82978,B
66746,B
54793,B
99935,B
88028,B
37178,B
50645,B
50630,B
90172,B
37404,B
77630,B
29829,B
57464,B
53685,B
12259,B
3133,B
20736,B
63503,B
1300,B
71611,B
84096,B
70523,B
10659,B
59831,B
54587,B
11753,B
54023,B
18086,B
9084,B
2554,B
58684,B
79985,B
65450,B
20151,B
62861,B
44580,B
10710,B
44075,B
53334,B
79463,B
26238,B
48660,B
63453,B
38446,B
89155,B
91902,B
71443,B
68889,B
25615,B
60356,B
37008,B
86878,B
63556,B
19312,B
24320,B
14756,B
64193,B
71149,B
75047,B
75121,B
8110,B
55944,B
85973,B
69634,B
78630,B
25377,B
19292,B
86117,B
98881,B
20603,B
18046,B
67787,B
2765,B
66550,B
34140,B
6091,B
56914,B
10269,B
16066,B
55141,B
65523,B
57296,B
52578,B
94886,B
81383,B
29085,B
19323,B
61204,B
3635,B
92520,B
44636,B
94027,B
14760,B
18143,B
72399,B
63826,B
11392,B
29115,B
79916,B
86359,B
59540,B
53002,B
71785,B
59190,B
14400,B
59925,B
85598,B
61500,B
68220,B
34312,B
95898,B
50051,B
30453,B
99030,B
82500,B
10134,B
26597,B
49412,B
54652,B
60645,B
28220,B
63944,B
70296,B
38501,B
43039,B
56595,B
23886,B
98912,B
66929,B
89053,B
63479,B
96143,B
78497,B
73988,B
27588,B
49138,B
53619,B
9841,B
91611,B
98286,B
58826,B
97670,B
33041,B
64730,B
70165,B
18929,B
284,B
95828,B
8957,B
30826,B
77898,B
20616,B
5107,B
10799,B
58256,B
71933,B
68923,B
74337,B
98213,B
91005,B
14539,B
37863,B
46369,B
83243,B
13849,B
39064,B
68691,B
34300,B
67836,B
33140,B
98066,B
17001,B
40665,B
54504,B
93143,B
11097,B
62035,B
22844,B
24720,B
79958,B
73257,B
92961,B
51798,B
65302,B
26847,B
66731,B
26665,B
62801,B
54153,B
11304,B
98861,B
49166,B
87060,B
31773,B
62510,B
50720,B
44272,B
37479,B
32232,B
38456,B
53290,B
83226,B
72205,B
47139,B
1281,B
86108,B
97983,B
59677,B
68253,B
24384,B
77163,B
98424,B
38683,B
91064,B
76993,B
36728,B
40099,B
54647,B
38063,B
89445,B
46583,B
93700,B
73488,B
47032,B
86668,B
36462,B
3380,B
22391,B
86270,B
75315,B
14964,B
40714,B
62526,B
14143,B
96052,B
1406,B
35029,B
66397,B
40918,B
67024,B
61721,B
33410,B
892,B
79736,B
57724,B
29434,B
44368,B
56117,B
32396,B
72619,B
83121,B
22673,B
87823,B
